"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"0","0","5000","5000","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","0","undefined","undefined","j","0","0","NA","25","1","25","1","NA","0","0","0","25","0","0","NA","25","1","0","0","27","0","0","1","25","1","25","1","25","1","0","NA","25","0","25","1","1","25","1","25","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es der König, der gedroht hatte?","Der Thronfolger offenbarte, dass der König, der mit dem gnadenlosen Handlanger gedroht hatte, noch nicht abdankte, obwohl er krank war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","17","legacy","25","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1135983","554839","1259154","540468","NA","1260","NA","635804","1258655","1137139","556003","NA","1258659","539973","1267","491554","1279550","628894","522252","539969","1274550","550889","NA","NA","1274550","550889","635804","NA","1136983","NA","1259154","628852","540468","1274550","550889","1279550","554836","1260","pandora_session1","0","5000","1","experimental","yes","1920","270","11","17","15","14","6","16","20"
"0","0","5000","5000","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","0","NA","26","1","26","1","NA","0","0","0","26","0","0","NA","26","1","0","0","28","0","0","1","26","1","26","1","26","1","0","NA","26","0","26","1","1","26","1","26","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Kassierer, der bei allen Kunden wegen seiner freundlichen Art sehr beliebt war, durfte spontan einen Tag Urlaub nehmen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","157","legacy","26","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1279553","554839","1282769","540468","NA","1260","NA","635804","1282271","1137139","556003","NA","1282274","539973","1267","491554","1296153","628894","522252","539969","1274550","550889","NA","NA","1274550","550889","635804","NA","1136983","NA","1282769","628852","540468","1274550","550889","1279550","554836","1260","pandora_session1","0","5000","1","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"0","0","5000","5000","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","NA","0","0","NA","27","1","27","1","NA","0","0","0","27","0","0","NA","27","1","0","0","29","0","0","1","27","1","27","1","27","1","0","NA","27","0","27","1","1","27","1","27","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Nachfolger erwartete, dass der Geschäftsführer, der auf den erfolgreichen Abschluss gehofft hatte, jetzt schleunigst zurücktrat, um Platz zu machen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","28","legacy","27","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1296156","554839","1299475","540468","NA","1260","NA","635804","1298975","1137139","556003","NA","1298980","539973","1267","491554","1315059","628894","522252","539969","1274550","550889","NA","NA","1274550","550889","635804","NA","1136983","NA","1299475","628852","540468","1274550","550889","1279550","554836","1260","pandora_session1","0","5000","1","experimental","yes","1920","330","11","17","15","14","6","16","20"
"0","0","5000","5000","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","0","undefined","undefined","NA","0","0","NA","28","1","28","1","NA","0","0","0","28","0","0","NA","28","1","0","0","30","0","0","1","28","1","28","1","28","1","0","NA","28","0","28","1","1","28","1","28","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Die Freundin beobachtete, dass die Veganerin, die geglaubt hatte, dass die Ernährungsweise ungewöhnlich war, bewusst ausgewogen kochte, um eventuelle Mangelerscheinungen zu vermeiden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","30","legacy","28","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","1315062","554839","1318546","540468","NA","1260","NA","635804","1318047","1137139","556003","NA","1318051","539973","1267","491554","1335799","628894","522252","539969","1274550","550889","NA","NA","1274550","550889","635804","NA","1136983","NA","1318546","628852","540468","1274550","550889","1279550","554836","1260","pandora_session1","0","5000","1","experimental","yes","1920","390","12","18","16","15","6","17","22"
"0","0","5000","5000","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","NA","0","0","NA","29","1","29","1","NA","0","0","0","29","0","0","NA","29","1","0","0","31","0","0","1","29","1","29","1","29","1","0","NA","29","0","29","1","1","29","1","29","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Direktor sagte, dass der Junge, der gedacht hatte, dass der Prüfer ungerecht war, auffällig häufig nachfragte, um Unklarheiten zu klären.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","59","legacy","29","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1335802","554839","1339190","540468","NA","1260","NA","635804","1338690","1137139","556003","NA","1338695","539973","1267","491554","1355057","628894","522252","539969","1274550","550889","NA","NA","1274550","550889","635804","NA","1136983","NA","1339190","628852","540468","1274550","550889","1279550","554836","1260","pandora_session1","0","5000","1","experimental","yes","1920","330","12","18","16","15","6","17","21"
"50","50","4086.5","4086.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","0","NA","30","1","30","1","NA","0","0","0","30","0","0","NA","30","1","0","0","32","0","0","1","30","1","30","1","30","1","0","NA","30","0","30","1","1","30","1","30","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War das Fell der Katze schwarz?","Die Erntehelferin sah, dass der Landwirt die Katze mit dem roten Fell verscheuchte, nachdem sie seine Tochter gekratzt hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","132","legacy","30","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","1","space","NA","space","space","space","f","j","NA","3173","NA","NA","119681","72848","NA","490271","30698","6909","3173","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1355060","554839","1358292","540468","NA","1260","NA","635804","1357792","1137139","556003","NA","1357797","539973","1267","491554","1374894","628894","522252","539969","1371721","550889","NA","NA","1371721","550889","635804","NA","1136983","NA","1358292","628852","540468","1371721","550889","1374894","554836","1260","pandora_session1","1","8173","2","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"66.66666666666667","66.66666666666667","3769.3333333333335","3769.3333333333335","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","0","NA","31","1","31","1","NA","0","0","0","31","0","0","NA","31","1","0","0","33","0","0","1","31","1","31","1","31","1","0","NA","31","0","31","1","1","31","1","31","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es der Fußballstar, der regelmäßig dopte?","Der Trainer hatte gewusst, dass der Fußballstar, der fünf Tore geschossen hatte, regelmäßig dopte, um seine Leistung zu steigern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","124","legacy","31","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","3135","NA","NA","119681","72848","NA","490271","30698","6909","3135","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1374897","554839","1378126","540468","NA","1260","NA","635804","1377627","1137139","556003","NA","1377631","539973","1267","491554","1394774","628894","522252","539969","1391639","550889","NA","NA","1391639","550889","635804","NA","1136983","NA","1378126","628852","540468","1391639","550889","1394774","554836","1260","pandora_session1","2","11308","3","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","19"
"75","75","3893.25","3893.25","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","j","1","0","NA","32","1","32","1","NA","0","0","0","32","0","0","NA","32","1","0","0","34","0","0","1","32","1","32","1","32","1","0","NA","32","0","32","1","1","32","1","32","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es der Protokollant, der es dokumentierte?","Der Protokollant dokumentierte, dass die Beschuldigte, die auf den milden Richter gehofft hatte, immer wieder weinte, weil sie Reue empfand.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","13","legacy","32","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4265","NA","NA","119681","72848","NA","490271","30698","6909","4265","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","1394777","554839","1398087","540468","NA","1260","NA","635804","1397589","1137139","556003","NA","1397592","539973","1267","491554","1417886","628894","522252","539969","1413621","550889","NA","NA","1413621","550889","635804","NA","1136983","NA","1398087","628852","540468","1413621","550889","1417886","554836","1260","pandora_session1","3","15573","4","experimental","yes","1920","350","11","17","15","14","6","16","20"
"80","80","3967","3967","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","0","NA","33","1","33","1","NA","0","0","0","33","0","0","NA","33","1","0","0","35","0","0","1","33","1","33","1","33","1","0","NA","33","0","33","1","1","33","1","33","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es der Sohn des Kaisers, der strategisch plante?","Der Sohn des Kaisers, der den Feldzug gewonnen hatte, plante äußerst strategisch, weil er die Weltherrschaft an sich reißen wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","121","legacy","33","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4262","NA","NA","119681","72848","NA","490271","30698","6909","4262","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1417889","554839","1421202","540468","NA","1260","NA","635804","1420702","1137139","556003","NA","1420707","539973","1267","491554","1439590","628894","522252","539969","1435328","550889","NA","NA","1435328","550889","635804","NA","1136983","NA","1421202","628852","540468","1435328","550889","1439590","554836","1260","pandora_session1","4","19835","5","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"80","80","3967","3967","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","34","1","34","1","NA","0","0","0","34","0","0","NA","34","1","0","0","36","0","0","1","34","1","34","1","34","1","0","NA","34","0","34","1","1","34","1","34","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Er befürchtete, dass der unzuverlässige Student, der sich neulich für das Seminar angemeldet hatte, bald die Lust verlieren würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","144","legacy","34","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4262","NA","NA","119681","72848","NA","490271","30698","6909","4262","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1439594","554839","1442823","540468","NA","1260","NA","635804","1442325","1137139","556003","NA","1442328","539973","1267","491554","1456349","628894","522252","539969","1435328","550889","NA","NA","1435328","550889","635804","NA","1136983","NA","1442823","628852","540468","1435328","550889","1439590","554836","1260","pandora_session1","4","19835","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"80","80","3967","3967","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","0","NA","35","1","35","1","NA","0","0","0","35","0","0","NA","35","1","0","0","37","0","0","1","35","1","35","1","35","1","0","NA","35","0","35","1","1","35","1","35","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Die Rentnerin glaubte, dass der Verkäufer, der erzählt hatte, dass der Umtausch kulant war, sicherlich gern half, wenn Probleme aufträten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","46","legacy","35","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4262","NA","NA","119681","72848","NA","490271","30698","6909","4262","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1456351","554839","1459656","540468","NA","1260","NA","635804","1459157","1137139","556003","NA","1459161","539973","1267","491554","1475141","628894","522252","539969","1435328","550889","NA","NA","1435328","550889","635804","NA","1136983","NA","1459656","628852","540468","1435328","550889","1439590","554836","1260","pandora_session1","4","19835","5","experimental","yes","1920","390","12","18","16","15","6","17","20"
"80","80","3967","3967","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","36","1","36","1","NA","0","0","0","36","0","0","NA","36","1","0","0","38","0","0","1","36","1","36","1","36","1","0","NA","36","0","36","1","1","36","1","36","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Er erzählte, dass die grauhaarige Buchhändlerin, die sich mit der Aushilfe regelmäßig gestritten hatte, inzwischen die Geduld verloren hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","143","legacy","36","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4262","NA","NA","119681","72848","NA","490271","30698","6909","4262","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1475144","554839","1478394","540468","NA","1260","NA","635804","1477894","1137139","556003","NA","1477899","539973","1267","491554","1492141","628894","522252","539969","1435328","550889","NA","NA","1435328","550889","635804","NA","1136983","NA","1478394","628852","540468","1435328","550889","1439590","554836","1260","pandora_session1","4","19835","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"80","80","3967","3967","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","37","1","37","1","NA","0","0","0","37","0","0","NA","37","1","0","0","39","0","0","1","37","1","37","1","37","1","0","NA","37","0","37","1","1","37","1","37","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Die Schneiderin, die sehr geschickt war, bestickte die Decke mit einem aufwändigen Muster, nachdem sie die Vorlage aufgelegt hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","149","legacy","37","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4262","NA","NA","119681","72848","NA","490271","30698","6909","4262","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1492144","554839","1495377","540468","NA","1260","NA","635804","1494879","1137139","556003","NA","1494882","539973","1267","491554","1508923","628894","522252","539969","1435328","550889","NA","NA","1435328","550889","635804","NA","1136983","NA","1495377","628852","540468","1435328","550889","1439590","554836","1260","pandora_session1","4","19835","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"66.66666666666667","66.66666666666667","4139.166666666667","4139.166666666667","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","j","0","0","NA","38","1","38","1","NA","0","0","0","38","0","0","NA","38","1","0","0","40","0","0","1","38","1","38","1","38","1","0","NA","38","0","38","1","1","38","1","38","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War die Bestellung dreist?","Die Aushilfe sagte, dass der Bäcker, der über die dreiste Bestellung gemeckert hatte, morgens immer hetzte, um alles fertig zu kriegen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","8","legacy","38","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","distractor","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","None","NA","NA","1","space","NA","space","space","space","None","j","NA","5000","NA","NA","119681","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1508927","554839","1512319","540468","NA","1260","NA","635804","1511821","1137139","556003","NA","1511824","539973","1267","491554","1533309","628894","522252","539969","1528309","550889","NA","NA","1528309","550889","635804","NA","1136983","NA","1512319","628852","540468","1528309","550889","1533309","554836","1260","pandora_session1","4","24835","6","experimental","yes","1920","350","11","17","15","14","6","16","21"
"71.42857142857143","71.42857142857143","4106.285714285715","4106.285714285715","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","j","1","0","NA","39","1","39","1","NA","0","0","0","39","0","0","NA","39","1","0","0","41","0","0","1","39","1","39","1","39","1","0","NA","39","0","39","1","1","39","1","39","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es der Schüler, der aggressiv brüllte?","Der Lehrer vermutete, dass der Schüler, der von dem unangenehmen Ausflug berichtet hatte, mehrfach aggressiv brüllte, um einen Streit zu provozieren.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","4","legacy","39","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","3909","NA","NA","119681","72848","NA","490271","30698","6909","3909","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1533312","554839","1536699","540468","NA","1260","NA","635804","1536201","1137139","556003","NA","1536204","539973","1267","491554","1556773","628894","522252","539969","1552864","550889","NA","NA","1552864","550889","635804","NA","1136983","NA","1536699","628852","540468","1552864","550889","1556773","554836","1260","pandora_session1","5","28744","7","experimental","yes","1920","430","11","17","15","14","6","16","21"
"62.5","62.5","4140.625","4140.625","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","f","0","0","NA","40","1","40","1","NA","0","0","0","40","0","0","NA","40","1","0","0","42","0","0","1","40","1","40","1","40","1","0","NA","40","0","40","1","1","40","1","40","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es die Lehrerin, die geschwärmt hatte?","Die Lehrerin empfahl, dass die Schülerin, die von dem witzigen Film geschwärmt hatte, nachmittags fleißig lernte, um eine gute Note zu bekommen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","20","legacy","40","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4381","NA","NA","119681","72848","NA","490271","30698","6909","4381","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","1556776","554839","1560244","540468","NA","1260","NA","635804","1559746","1137139","556003","NA","1559749","539973","1267","491554","1581325","628894","522252","539969","1576943","550889","NA","NA","1576944","550889","635804","NA","1136983","NA","1560244","628852","540468","1576943","550889","1581325","554836","1260","pandora_session1","5","33125","8","experimental","yes","1920","370","11","17","15","14","6","16","22"
"62.5","62.5","4140.625","4140.625","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","NA","0","0","NA","41","1","41","1","NA","0","0","0","41","0","0","NA","41","1","0","0","43","0","0","1","41","1","41","1","41","1","0","NA","41","0","41","1","1","41","1","41","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Assistent hoffte, dass die Dichterin, die von der hartnäckigen Schreibblockade geträumt hatte, dennoch weiter schrieb, um das Werk zu vollenden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","60","legacy","41","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","j","NA","4381","NA","NA","119681","72848","NA","490271","30698","6909","4381","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","1581328","554839","1584713","540468","NA","1260","NA","635804","1584214","1137139","556003","NA","1584217","539973","1267","491554","1600973","628894","522252","539969","1576943","550889","NA","NA","1576944","550889","635804","NA","1136983","NA","1584713","628852","540468","1576943","550889","1581325","554836","1260","pandora_session1","5","33125","8","experimental","yes","1920","390","11","17","15","14","6","16","21"
