"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"100","100","2247","2247","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","f","1","1","NA","25","1","25","1","NA","0","0","0","25","0","0","NA","25","1","0","0","27","0","0","1","25","1","25","1","25","1","0","NA","25","0","25","1","1","25","1","25","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es die Beschuldigte, die es dokumentierte?","Der Protokollant dokumentierte, dass die Beschuldigte, die auf die milde Geldstrafe gehofft hatte, immer wieder weinte, weil sie Reue empfand.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","13","legacy","25","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","f","NA","NA","1","space","NA","space","space","space","f","f","NA","2247","NA","NA","178004","4068","NA","221596","26588","6702","2247","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","785562","279716","967049","266996","NA","1286","NA","291681","966551","786718","280869","NA","966554","266501","1293","222900","984869","284979","249488","266488","982621","277399","NA","NA","982621","277400","291681","NA","786562","NA","967049","284937","266996","982621","277400","984869","279713","1286","pandora_session1","1","2247","1","experimental","yes","1920","350","11","17","15","14","6","16","20"
"100","100","2550.5","2550.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","26","1","26","1","NA","0","0","0","26","0","0","NA","26","1","0","0","28","0","0","1","26","1","26","1","26","1","0","NA","26","0","26","1","1","26","1","26","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War die Gärtnerin froh?","Die Gärtnerin war froh, dass ihr Auftraggeber doch noch in die aufwändige Neugestaltung einwilligte, weil sie den Auftrag brauchte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","123","legacy","26","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","2854","NA","NA","178004","4068","NA","221596","26588","6702","2854","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","984871","279716","988104","266996","NA","1286","NA","291681","987605","786718","280869","NA","987609","266501","1293","222900","1004507","284979","249488","266488","1001653","277399","NA","NA","1001653","277400","291681","NA","786562","NA","988104","284937","266996","1001653","277400","1004507","279713","1286","pandora_session1","2","5101","2","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","19"
"100","100","2550.5","2550.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","27","1","27","1","NA","0","0","0","27","0","0","NA","27","1","0","0","29","0","0","1","27","1","27","1","27","1","0","NA","27","0","27","1","1","27","1","27","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Sie vermutete, dass die eingeschnappte Taxifahrerin, die sich gegenüber dem Kunden unhöflich benommen hatte, auch das Taxameter manipulieren würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","160","legacy","27","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","2854","NA","NA","178004","4068","NA","221596","26588","6702","2854","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","1004510","279716","1007756","266996","NA","1286","NA","291681","1007257","786718","280869","NA","1007261","266501","1293","222900","1021620","284979","249488","266488","1001653","277399","NA","NA","1001653","277400","291681","NA","786562","NA","1007756","284937","266996","1001653","277400","1004507","279713","1286","pandora_session1","2","5101","2","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"66.66666666666667","66.66666666666667","3367","3367","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","0","undefined","undefined","j","0","1","NA","28","1","28","1","NA","0","0","0","28","0","0","NA","28","1","0","0","30","0","0","1","28","1","28","1","28","1","0","NA","28","0","28","1","1","28","1","28","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Boxer, der gemeckert hatte?","Der Reporter hörte, dass der Boxer, der über den unfairen Ringrichter gemeckert hatte, angeblich häufig schummelte, um den Sieg zu holen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","18","legacy","28","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","None","NA","NA","1","space","NA","space","space","space","None","f","NA","5000","NA","NA","178004","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","1021624","279716","1025040","266996","NA","1286","NA","291681","1024542","786718","280869","NA","1024545","266501","1293","222900","1046004","284979","249488","266488","1041004","277399","NA","NA","1041004","277400","291681","NA","786562","NA","1025040","284937","266996","1041004","277400","1046004","279713","1286","pandora_session1","2","10101","3","experimental","yes","1920","310","11","17","15","14","6","16","21"
"75","75","3348.25","3348.25","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","f","1","1","NA","29","1","29","1","NA","0","0","0","29","0","0","NA","29","1","0","0","31","0","0","1","29","1","29","1","29","1","0","NA","29","0","29","1","1","29","1","29","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Ersttäter, der das ahnte?","Der Vormund ahnte, dass der Ersttäter, der gedacht hatte, dass der Bewährungshelfer überflüssig war, ganz bewusst provozierte, um ihn zu ärgern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","12","legacy","29","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","f","NA","NA","1","space","NA","space","space","space","f","f","NA","3292","NA","NA","178004","4068","NA","221596","26588","6702","3292","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","1046007","279716","1049410","266996","NA","1286","NA","291681","1048912","786718","280869","NA","1048915","266501","1293","222900","1068724","284979","249488","266488","1065432","277399","NA","NA","1065432","277400","291681","NA","786562","NA","1049410","284937","266996","1065432","277400","1068724","279713","1286","pandora_session1","3","13393","4","experimental","yes","1920","330","12","18","16","15","6","17","21"
"80","80","3458.8","3458.8","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","30","1","30","1","NA","0","0","0","30","0","0","NA","30","1","0","0","32","0","0","1","30","1","30","1","30","1","0","NA","30","0","30","1","1","30","1","30","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Wirt, der das bemerkte?","Der Wirt bemerkte, dass die Kellnerin, die geschimpft hatte, dass die Bezahlung schlecht war, stets freundlich grüßte, wenn Gäste das Restaurant betraten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","15","legacy","30","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3901","NA","NA","178004","4068","NA","221596","26588","6702","3901","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","1068727","279716","1072203","266996","NA","1286","NA","291681","1071705","786718","280869","NA","1071708","266501","1293","222900","1092924","284979","249488","266488","1089022","277399","NA","NA","1089022","277400","291681","NA","786562","NA","1072203","284937","266996","1089022","277400","1092924","279713","1286","pandora_session1","4","17294","5","experimental","yes","1920","370","12","18","16","15","6","17","22"
"80","80","3458.8","3458.8","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","31","1","31","1","NA","0","0","0","31","0","0","NA","31","1","0","0","33","0","0","1","31","1","31","1","31","1","0","NA","31","0","31","1","1","31","1","31","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Paketbote übergab die Lieferung mit dem zerbrechlichen Inhalt, nachdem er den Empfänger, dessen Klingel nicht funktionierte, ausfindig gemacht hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","153","legacy","31","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3901","NA","NA","178004","4068","NA","221596","26588","6702","3901","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","1092927","279716","1096233","266996","NA","1286","NA","291681","1095735","786718","280869","NA","1095738","266501","1293","222900","1110792","284979","249488","266488","1089022","277399","NA","NA","1089022","277400","291681","NA","786562","NA","1096233","284937","266996","1089022","277400","1092924","279713","1286","pandora_session1","4","17294","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"80","80","3458.8","3458.8","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","32","1","32","1","NA","0","0","0","32","0","0","NA","32","1","0","0","34","0","0","1","32","1","32","1","32","1","0","NA","32","0","32","1","1","32","1","32","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Die Küstenwache dokumentierte, dass die Taucherin, die von dem alten Schiffswrack erzählt hatte, früh morgens aufbrach, obwohl ein Gewitter aufzog.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","25","legacy","32","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3901","NA","NA","178004","4068","NA","221596","26588","6702","3901","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","1110795","279716","1114130","266996","NA","1286","NA","291681","1113632","786718","280869","NA","1113635","266501","1293","222900","1129695","284979","249488","266488","1089022","277399","NA","NA","1089022","277400","291681","NA","786562","NA","1114130","284937","266996","1089022","277400","1092924","279713","1286","pandora_session1","4","17294","5","experimental","yes","1920","330","11","17","15","14","6","16","20"
"83.33333333333333","83.33333333333333","3234.6666666666665","3234.6666666666665","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","33","1","33","1","NA","0","0","0","33","0","0","NA","33","1","0","0","35","0","0","1","33","1","33","1","33","1","0","NA","33","0","33","1","1","33","1","33","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Fußballstar, der regelmäßig dopte?","Der Trainer hatte gewusst, dass der Fußballstar, der fünf Tore geschossen hatte, regelmäßig dopte, um seine Leistung zu steigern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","124","legacy","33","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","2114","NA","NA","178004","4068","NA","221596","26588","6702","2114","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","1129699","279716","1132938","266996","NA","1286","NA","291681","1132439","786718","280869","NA","1132443","266501","1293","222900","1148563","284979","249488","266488","1146449","277399","NA","NA","1146449","277400","291681","NA","786562","NA","1132938","284937","266996","1146449","277400","1148563","279713","1286","pandora_session1","5","19408","6","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","19"
"83.33333333333333","83.33333333333333","3234.6666666666665","3234.6666666666665","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","34","1","34","1","NA","0","0","0","34","0","0","NA","34","1","0","0","36","0","0","1","34","1","34","1","34","1","0","NA","34","0","34","1","1","34","1","34","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Ingenieur erkannte, dass die Architektin, die geschwärmt hatte, dass der Entwurf ausgefallen war, nicht sinnvoll kalkulierte, weil sie eigene Ziele verfolgte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","39","legacy","34","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","2114","NA","NA","178004","4068","NA","221596","26588","6702","2114","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","1148566","279716","1152059","266996","NA","1286","NA","291681","1151559","786718","280869","NA","1151564","266501","1293","222900","1168955","284979","249488","266488","1146449","277399","NA","NA","1146449","277400","291681","NA","786562","NA","1152059","284937","266996","1146449","277400","1148563","279713","1286","pandora_session1","5","19408","6","experimental","yes","1920","390","12","18","16","15","6","17","22"
"71.42857142857143","71.42857142857143","3486.8571428571427","3486.8571428571427","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","j","0","1","NA","35","1","35","1","NA","0","0","0","35","0","0","NA","35","1","0","0","37","0","0","1","35","1","35","1","35","1","0","NA","35","0","35","1","1","35","1","35","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Friseur, der geschwärmt hatte?","Die Ladeninhaberin vermutete, dass der Friseur, der geschwärmt hatte, dass die Kundin toll war, immer unentwegt plauderte, um das Klischee zu erfüllen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","16","legacy","35","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","None","NA","NA","1","space","NA","space","space","space","None","f","NA","5000","NA","NA","178004","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","1168958","279716","1172446","266996","NA","1286","NA","291681","1171946","786718","280869","NA","1171951","266501","1293","222900","1194327","284979","249488","266488","1189327","277399","NA","NA","1189327","277400","291681","NA","786562","NA","1172446","284937","266996","1189327","277400","1194327","279713","1286","pandora_session1","5","24408","7","experimental","yes","1920","370","12","18","16","15","6","17","22"
"71.42857142857143","71.42857142857143","3486.8571428571427","3486.8571428571427","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","36","1","36","1","NA","0","0","0","36","0","0","NA","36","1","0","0","38","0","0","1","36","1","36","1","36","1","0","NA","36","0","36","1","1","36","1","36","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Die Schuhmacherin befestigte die Sohle mit dem ergiebigen Sekundenkleber, als sie den kleinen Schaden bemerkte, noch bevor der Kunde zurückkehrte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","150","legacy","36","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","None","NA","NA","1","space","NA","space","space","space","None","f","NA","5000","NA","NA","178004","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","1194330","279716","1197650","266996","NA","1286","NA","291681","1197152","786718","280869","NA","1197155","266501","1293","222900","1212065","284979","249488","266488","1189327","277399","NA","NA","1189327","277400","291681","NA","786562","NA","1197650","284937","266996","1189327","277400","1194327","279713","1286","pandora_session1","5","24408","7","filler","yes","1920","450","filler","filler","filler","filler","filler","filler","20"
"71.42857142857143","71.42857142857143","3486.8571428571427","3486.8571428571427","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","0","undefined","undefined","NA","0","1","NA","37","1","37","1","NA","0","0","0","37","0","0","NA","37","1","0","0","39","0","0","1","37","1","37","1","37","1","0","NA","37","0","37","1","1","37","1","37","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Direktor sagte, dass der Junge, der gedacht hatte, dass die Klassenarbeit ungerecht war, auffällig häufig nachfragte, um Unklarheiten zu klären.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","59","legacy","37","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","1","space","NA","space","space","space","None","f","NA","5000","NA","NA","178004","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","1212068","279716","1215459","266996","NA","1286","NA","291681","1214961","786718","280869","NA","1214964","266501","1293","222900","1231457","284979","249488","266488","1189327","277399","NA","NA","1189327","277400","291681","NA","786562","NA","1215459","284937","266996","1189327","277400","1194327","279713","1286","pandora_session1","5","24408","7","experimental","yes","1920","330","12","18","16","15","6","17","21"
"75","75","3450.625","3450.625","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","38","1","38","1","NA","0","0","0","38","0","0","NA","38","1","0","0","40","0","0","1","38","1","38","1","38","1","0","NA","38","0","38","1","1","38","1","38","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","Vermutete es der Chefredakteur?","Der Chefredakteur vermutete, dass der Mitarbeiter, der erfahren hatte, dass die Geschichte erfunden war, auch gelegentlich schwindelte, um interessantere Artikel zu schreiben.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","11","legacy","38","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3197","NA","NA","178004","4068","NA","221596","26588","6702","3197","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","1231460","279716","1234949","266996","NA","1286","NA","291681","1234451","786718","280869","NA","1234454","266501","1293","222900","1255106","284979","249488","266488","1251908","277399","NA","NA","1251908","277400","291681","NA","786562","NA","1234949","284937","266996","1251908","277400","1255106","279713","1286","pandora_session1","6","27605","8","experimental","yes","1920","390","12","18","16","15","6","17","22"
"75","75","3450.625","3450.625","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","39","1","39","1","NA","0","0","0","39","0","0","NA","39","1","0","0","41","0","0","1","39","1","39","1","39","1","0","NA","39","0","39","1","1","39","1","39","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Klinikleiter befürwortete, dass die Urologin, die beklagt hatte, dass der Pfleger stümperhaft war, auch weiterhin praktizierte, weil sie recht hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","44","legacy","39","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3197","NA","NA","178004","4068","NA","221596","26588","6702","3197","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","1255109","279716","1258517","266996","NA","1286","NA","291681","1258018","786718","280869","NA","1258022","266501","1293","222900","1274616","284979","249488","266488","1251908","277399","NA","NA","1251908","277400","291681","NA","786562","NA","1258517","284937","266996","1251908","277400","1255106","279713","1286","pandora_session1","6","27605","8","experimental","yes","1920","310","12","18","16","15","6","17","21"
"75","75","3450.625","3450.625","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","40","1","40","1","NA","0","0","0","40","0","0","NA","40","1","0","0","42","0","0","1","40","1","40","1","40","1","0","NA","40","0","40","1","1","40","1","40","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Er wusste, dass der distanzierte Vermieter, der sich bei Reparaturen bislang zurückgehalten hatte, irgendwann die anfallenden Kosten übernehmen musste.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","158","legacy","40","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3197","NA","NA","178004","4068","NA","221596","26588","6702","3197","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","1274619","279716","1277852","266996","NA","1286","NA","291681","1277353","786718","280869","NA","1277357","266501","1293","222900","1291792","284979","249488","266488","1251908","277399","NA","NA","1251908","277400","291681","NA","786562","NA","1277852","284937","266996","1251908","277400","1255106","279713","1286","pandora_session1","6","27605","8","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"75","75","3450.625","3450.625","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","41","1","41","1","NA","0","0","0","41","0","0","NA","41","1","0","0","43","0","0","1","41","1","41","1","41","1","0","NA","41","0","41","1","1","41","1","41","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Die Lektorin bewunderte, dass die Autorin, die über den unseriösen Verleger ausgesagt hatte, sehr gewissenhaft weitermachte, um Missstände offenzulegen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","42","legacy","41","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","1","space","NA","space","space","space","j","f","NA","3197","NA","NA","178004","4068","NA","221596","26588","6702","3197","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","1291795","279716","1295035","266996","NA","1286","NA","291681","1294537","786718","280869","NA","1294540","266501","1293","222900","1309845","284979","249488","266488","1251908","277399","NA","NA","1251908","277400","291681","NA","786562","NA","1295035","284937","266996","1251908","277400","1255106","279713","1286","pandora_session1","6","27605","8","experimental","yes","1920","450","11","17","15","14","6","16","19"
