results_reception_time,md5_hash_participant_IP,controller_name,order_of_items,inner_element_num,label,v7,penn_element_type,penn_element_name,parameter,value,event_time,Prolific_ID_url,latin_square_list,item,condition,sentence,comments,TMD5hash,subject,Age,Sex
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,123,0,experiment-critical,NULL,Scale,judge,Choice,6,1717877642316,664e1c4bc512badc88201100,0,119,c,Der Abteilungsleiter bezweifelte%2C dass die Personalrätin%2C die argumentiert hatte%2C dass der Vertrag inakzeptabel war%2C noch zeitnah entschied%2C wie zu verfahren sei.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,84,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877659806,664e1c4bc512badc88201100,0,80,d,Die Marktleiterin vermutete%2C dass die Kassiererin%2C die argumentiert hatte%2C dass die Aushilfe furchtbar war%2C weiter beharrlich kämpfte%2C weil sie etwas erreichen wollte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,139,0,experiment-filler,NULL,Scale,judge,Choice,1,1717877675182,664e1c4bc512badc88201100,0,135,f,Die Lieferantin hatte mitbekommen%2C dass die Bäckerin%2C die die schüchterne Post schikaniert hatte%2C häufig pausierte%2C weil ihr Rücken schmerzte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,38,0,experiment-critical,NULL,Scale,judge,Choice,5,1717877693308,664e1c4bc512badc88201100,0,34,d,Der Teamleiter erkannte%2C dass die Beamte%2C die genörgelt hatte%2C dass der Werksstudent unproduktiv war%2C sehr eifrig tippte%2C um pünktlich nach Hause gehen zu können.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,99,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877701530,664e1c4bc512badc88201100,0,95,c,Der Reporter beobachtete%2C dass die Leichtathletin%2C die berichtet hatte%2C dass die Kontrolle unfair war%2C weiter diszipliniert trainierte%2C um Anerkennung zu bekommen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,94,0,experiment-critical,NULL,Scale,judge,Choice,3,1717877722050,664e1c4bc512badc88201100,0,90,d,Der Matrose ertrug%2C dass der Kapitän%2C der gehofft hatte%2C dass der Elektriker erfolgreich war%2C wiederholt laut fluchte%2C als die Maschine versagte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,152,0,experiment-filler,NULL,Scale,judge,Choice,1,1717877729280,664e1c4bc512badc88201100,0,148,f,Der Sportler warf den Ball mit dem roten Vertrag%2C als er endlich das Signal von seinem motivierten Trainer bekam.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,116,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877765971,664e1c4bc512badc88201100,0,112,d,Der Geschäftsführer erlaubte%2C dass die Kundin%2C die gewettert hatte%2C dass der Verkäufer unangemessen war%2C ausnahmsweise kostenlos umbuchte%2C um die Situation zu entschärfen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,44,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877776467,664e1c4bc512badc88201100,0,40,d,Der Pastor dachte%2C dass die Musikerin%2C die genörgelt hatte%2C dass der Messdiener verstimmt war%2C etwas empfindlich reagierte%2C weil das Konzert wichtig war.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,65,0,experiment-critical,NULL,Scale,judge,Choice,4,1717877795034,664e1c4bc512badc88201100,0,61,c,Der Staatsanwalt hörte%2C dass der Schmuggler%2C der ausgesagt hatte%2C dass das Verbrechen grausam war%2C einfach heimlich abtauchte%2C um der Bestrafung zu entgehen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,144,0,experiment-filler,NULL,Scale,judge,Choice,2,1717877814912,664e1c4bc512badc88201100,0,140,f,Die Polizistin vergab das Knöllchen mit größter Genugtuung%2C weil sie der Fahrer%2C der kurz ein Finale abgeholt hatte%2C angeschrien hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,64,0,experiment-critical,NULL,Scale,judge,Choice,3,1717877833676,664e1c4bc512badc88201100,0,60,d,Der Assistent hoffte%2C dass die Dichterin%2C die geträumt hatte%2C dass der Kritiker hartnäckig war%2C dennoch weiter schrieb%2C um das Werk zu vollenden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,27,0,experiment-critical,NULL,Scale,judge,Choice,5,1717877843172,664e1c4bc512badc88201100,0,23,c,Der Teamarzt befürchtete%2C dass der Radprofi%2C der bezweifelt hatte%2C dass das Heilverfahren angenehm war%2C noch langfristig ausfiel%2C weil er unvernünftig war.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,82,0,experiment-critical,NULL,Scale,judge,Choice,4,1717877858173,664e1c4bc512badc88201100,0,78,d,Der Jugendliche sah%2C dass der Kumpel%2C der geprahlt hatte%2C dass der Rapper krass war%2C heimlich abends ausging%2C obwohl er Hausarrest hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,160,0,experiment-filler,NULL,Scale,judge,Choice,1,1717877874680,664e1c4bc512badc88201100,0,156,f,Die Frau hatte gewusst%2C dass der Banker%2C der den Politiker erhalten hatte%2C häufig kurzfristig verreiste%2C um der Stadt zu entfliehen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,71,0,experiment-critical,NULL,Scale,judge,Choice,6,1717877892185,664e1c4bc512badc88201100,0,67,c,Die Trainerin vermutete%2C dass der Skifahrer%2C der gewusst hatte%2C dass die Route anspruchsvoll war%2C noch heimlich abkürzte%2C um die Konkurrenz zu überholen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,36,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877913186,664e1c4bc512badc88201100,0,32,d,Der Projektmanager ahnte%2C dass der Programmierer%2C der gelästert hatte%2C dass der Berater stressig war%2C einfach maßlos übertrieb%2C um sich aus der Verantwortung zu ziehen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,108,0,experiment-critical,NULL,Scale,judge,Choice,6,1717877929925,664e1c4bc512badc88201100,0,104,d,Der Fan kritisierte%2C dass der Fußballer%2C der spekuliert hatte%2C dass der Gegner schwach war%2C bewusst langsam lief%2C um Kräfte zu sparen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,157,0,experiment-filler,NULL,Scale,judge,Choice,1,1717877942068,664e1c4bc512badc88201100,0,153,f,Der Gaffer überschritt die Absperrung%2C um den Probanden%2C bei dem sich ein Transporter überschlagen hatte%2C besser sehen zu können.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,73,0,experiment-critical,NULL,Scale,judge,Choice,3,1717877957001,664e1c4bc512badc88201100,0,69,c,Die Tante wusste%2C dass die Mutter%2C die gelästert hatte%2C dass die Klassenfahrt einfallslos war%2C sehr motiviert nachdachte%2C um das Ferienprogramm interessant zu gestalten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,79,0,experiment-critical,NULL,Scale,judge,Choice,2,1717877974141,664e1c4bc512badc88201100,0,75,c,Der Seelsorger wusste%2C dass die Schülerin%2C die geträumt hatte%2C dass der Vorfall prägend war%2C grundsätzlich nie weinte%2C um keine Schwäche zu zeigen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,102,0,experiment-critical,NULL,Scale,judge,Choice,5,1717877994301,664e1c4bc512badc88201100,0,98,d,Der Manager wollte%2C dass der Sänger%2C der gehört hatte%2C dass der Kritiker gnadenlos war%2C trotzdem wieder auftrat%2C um seine Angst zu überwinden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,140,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878005101,664e1c4bc512badc88201100,0,136,f,Der Angler sah%2C dass seine hübsche Ausstellung%2C die den alten Campingstuhl weggeworfen hatte%2C pausenlos rauchte%2C weil sie sich langweilte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,56,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878019159,664e1c4bc512badc88201100,0,52,d,Der Bruder berichtete%2C dass der Kranke%2C der gehört hatte%2C dass der Heilpraktiker alternativ war%2C zusätzlich regelmäßig meditierte%2C um die Schmerzen zu lindern.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,53,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878034630,664e1c4bc512badc88201100,0,49,c,Der Außenminister verurteilte%2C dass der Diktator%2C der gewusst hatte%2C dass das Gefängnis unmenschlich war%2C weiterhin skrupellos regierte%2C obwohl es Proteste gab.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,114,0,experiment-critical,NULL,Scale,judge,Choice,7,1717878048611,664e1c4bc512badc88201100,0,110,d,Der Mieter beanstandete%2C dass der Eigentümer%2C der gewusst hatte%2C dass der Hausmeister schludrig war%2C schamlos weiter abkassierte%2C um seine Gewinne zu maximieren.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,125,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878073151,664e1c4bc512badc88201100,0,121,f,Der Sohn des Kaisers%2C der den Feldzug gewonnen hatte%2C plante äußerst strategisch%2C weil er die Gießkanne an sich reißen wollte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,51,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878085656,664e1c4bc512badc88201100,0,47,c,Der Konzernchef wollte%2C dass der Biologe%2C der gehört hatte%2C dass der Ansatz vielversprechend war%2C dennoch geduldig wartete%2C bevor weitere Schritte unternommen wurden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,24,0,experiment-critical,NULL,Scale,judge,Choice,2,1717878095541,664e1c4bc512badc88201100,0,20,d,Die Lehrerin empfahl%2C dass die Schülerin%2C die geschwärmt hatte%2C dass die Schwester witzig war%2C nachmittags fleißig lernte%2C um eine gute Note zu bekommen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,57,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878109482,664e1c4bc512badc88201100,0,53,c,Der Investor befürchtete%2C dass der Eigentümer%2C der erzählt hatte%2C dass das Angebot gut war%2C einfach voreilig verkaufte%2C bevor Gewinne maximiert wurden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,127,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878130145,664e1c4bc512badc88201100,0,123,f,Die Gärtnerin war froh%2C dass ihr Auftraggeber doch noch in die aufwändige Katze einwilligte%2C weil sie den Auftrag brauchte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,83,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878147704,664e1c4bc512badc88201100,0,79,c,Der Großvater berichtete%2C dass die Enkelin%2C die geschwärmt hatte%2C dass das Spiel geistreich war%2C immer gern redete%2C um zu erfahren%2C wie es ihm geht.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,39,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878162374,664e1c4bc512badc88201100,0,35,c,Der Radfahrer sah%2C dass der Fahrlehrer%2C der aufgepasst hatte%2C dass die Fahrweise vorsichtig war%2C ganz plötzlich bremste%2C um einen Unfall zu vermeiden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,119,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878177201,664e1c4bc512badc88201100,0,115,c,Der Kunde dachte%2C dass der Optiker%2C der gewarnt hatte%2C dass das Brillengestell teuer war%2C sehr ehrlich beriet%2C obwohl das seine Provision schmälerte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,161,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878196155,664e1c4bc512badc88201100,0,157,f,Die Schneiderin%2C die sehr geschickt war%2C bestickte den Umweltschutz mit einem aufwändigen Muster%2C nachdem sie die Vorlage aufgelegt hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,87,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878217761,664e1c4bc512badc88201100,0,83,c,Der Gerichtsdiener bestätigte%2C dass der Einbrecher%2C der erfahren hatte%2C dass das Gefängnis schrecklich war%2C stundenlang umfassend aussagte%2C um seinen Komplizen zu belasten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,37,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878259358,664e1c4bc512badc88201100,0,33,c,Die Investorin erwartete%2C dass die Konzernchefin%2C die beklagt hatte%2C dass der Vertrag fragwürdig war%2C weiterhin gewinnbringend agierte%2C um schwarze Zahlen zu schreiben.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,136,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878267239,664e1c4bc512badc88201100,0,132,f,Die Urlauberin%2C die am Handy mit ihrer Mutter sprach%2C schob ihr schweres Gepäck auf dem sperrigen Menü.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,35,0,experiment-critical,NULL,Scale,judge,Choice,2,1717878275461,664e1c4bc512badc88201100,0,31,c,Die Verkäuferin erwartete%2C dass die Frau%2C die gehofft hatte%2C dass die Reparatur günstig war%2C noch abends wiederkam%2C um ihre Schuhe abzuholen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,89,0,experiment-critical,NULL,Scale,judge,Choice,2,1717878285115,664e1c4bc512badc88201100,0,85,c,Der Schichtleiter erzählte%2C dass die Angestellte%2C die bezweifelt hatte%2C dass der Termin verbindlich war%2C stets offen kommunizierte%2C um Unklarheiten zu vermeiden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,41,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878295660,664e1c4bc512badc88201100,0,37,c,Der Staatsanwalt sagte%2C dass die Zeugin%2C die ausgesagt hatte%2C dass der Angriff brutal war%2C weiterhin bereitwillig kooperierte%2C weil sie Gerechtigkeit wollte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,88,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878302080,664e1c4bc512badc88201100,0,84,d,Der Tontechniker sah%2C dass der Schlagzeuger%2C der gelästert hatte%2C dass der Gitarrist schwach war%2C gelegentlich abends kiffte%2C um zu entspannen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,135,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878321251,664e1c4bc512badc88201100,0,131,f,Der Schaden konnte nicht glauben%2C dass die pflichtbewusste Geschäftsführerin%2C die plötzlich einfach verschwunden war%2C rücksichtslos das Geld der Firma veruntreut hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,5,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878344263,664e1c4bc512badc88201100,0,1,c,Der Journalist entdeckte%2C dass die Kollegin%2C die berichtet hatte%2C dass der Skandal grauenhaft war%2C gelegentlich schamlos log%2C um Informationen zu erhalten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,70,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878357514,664e1c4bc512badc88201100,0,66,d,Die Ehefrau hoffte%2C dass der Soldat%2C der gehört hatte%2C dass der General waghalsig war%2C jetzt schnell zurückkam%2C um bei ihr zu sein.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,134,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878371381,664e1c4bc512badc88201100,0,130,f,Der Mann beschimpfte die Postbotin%2C die viele negative Erfahrungen gemacht hatte%2C als sie den Zeitplan%2C der zum Gartentor rannte%2C schlug.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,50,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878397057,664e1c4bc512badc88201100,0,46,d,Die Rentnerin glaubte%2C dass der Verkäufer%2C der erzählt hatte%2C dass der Hersteller kulant war%2C sicherlich gern half%2C wenn Probleme aufträten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,110,0,experiment-critical,NULL,Scale,judge,Choice,2,1717878407752,664e1c4bc512badc88201100,0,106,d,Der Winzer lobte%2C dass die Gräfin%2C die erzählt hatte%2C dass der Handwerker unkompliziert war%2C enorm viel investierte%2C um den Gutshof zu retten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,80,0,experiment-critical,NULL,Scale,judge,Choice,3,1717878425387,664e1c4bc512badc88201100,0,76,d,Der Regierungssprecher verkündete%2C dass der Politiker%2C der geglaubt hatte%2C dass der Informant zwielichtig war%2C noch heute zurücktrat%2C um Schaden abzuwenden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,159,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878439981,664e1c4bc512badc88201100,0,155,f,Der Rhetoriker zeigte dem grandiosen Bonus%2C der wegen seiner hohen Stimme nicht ernst genommen wurde%2C Übungen%2C um seine Stimme zu trainieren.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,77,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878451201,664e1c4bc512badc88201100,0,73,c,Der Passagier hoffte%2C dass die Schaffnerin%2C die gewettert hatte%2C dass der Anschlusszug verspätet war%2C jetzt bald pfiff%2C damit der Zug abfahren konnte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,66,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878468617,664e1c4bc512badc88201100,0,62,d,Die Nachbarin glaubte%2C dass der Witwer%2C der erzählt hatte%2C dass der Einbrecher schrecklich war%2C regelmäßig abends trank%2C um zu vergessen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,96,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878493953,664e1c4bc512badc88201100,0,92,d,Der Rektor wollte%2C dass die Referendarin%2C die berichtet hatte%2C dass der Schüler schlecht war%2C trotzdem weiter unterrichtete%2C um den Unterrichtsausfall zu kompensieren.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,20,0,experiment-critical,NULL,Scale,judge,Choice,1,1717878513775,664e1c4bc512badc88201100,0,16,d,Die Ladeninhaberin vermutete%2C dass der Friseur%2C der geschwärmt hatte%2C dass die Kundin toll war%2C immer unentwegt plauderte%2C um das Klischee zu erfüllen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,153,0,experiment-filler,NULL,Scale,judge,Choice,2,1717878525161,664e1c4bc512badc88201100,0,149,f,Der Paketbote übergab die Lieferung mit dem zerbrechlichen Inhalt%2C nachdem er den Empfänger%2C dessen Vermieter nicht funktionierte%2C ausfindig gemacht hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,106,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878543927,664e1c4bc512badc88201100,0,102,d,Der Prüfer vermerkte%2C dass die Fahrschülerin%2C die geschimpft hatte%2C dass der Fahrlehrer schwierig war%2C mehrfach vorsichtig rangierte%2C um die Prüfung zu bestehen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,61,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878562961,664e1c4bc512badc88201100,0,57,c,Der Angehörige hörte%2C dass die Suchtkranke%2C die gewusst hatte%2C dass die Klinik renommiert war%2C weiter entschlossen durchhielt%2C um ihre Ehe zu retten.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,68,0,experiment-critical,NULL,Scale,judge,Choice,2,1717878572684,664e1c4bc512badc88201100,0,64,d,Die Assistentin erzählte%2C dass die Moderatorin%2C die geglaubt hatte%2C dass die Beraterin erfolgreich war%2C oft wochenlang fastete%2C um Gewicht zu verlieren.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,158,0,experiment-filler,NULL,Scale,judge,Choice,1,1717878580422,664e1c4bc512badc88201100,0,154,f,Der Wissenschaftler erhob Daten mit dem neuen Messgerät%2C nachdem er den Unfall%2C der aufmerksam zuhörte%2C über die Risiken aufgeklärt hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,121,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878603891,664e1c4bc512badc88201100,0,117,c,Der Chefarzt munkelte%2C dass der Patient%2C der geklagt hatte%2C dass der Schmerz schrecklich war%2C draußen heimlich rauchte%2C um zu entspannen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,98,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878624981,664e1c4bc512badc88201100,0,94,d,Der Sozialarbeiter organisierte%2C dass der Obdachlose%2C der gehofft hatte%2C dass der Heimleiter zugänglich war%2C erstmals langfristig unterkam%2C um sein Leben in den Griff zu bekommen.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,29,0,experiment-critical,NULL,Scale,judge,Choice,5,1717878635446,664e1c4bc512badc88201100,0,25,c,Die Küstenwache dokumentierte%2C dass die Taucherin%2C die erzählt hatte%2C dass das Schiffswrack alt war%2C früh morgens aufbrach%2C obwohl ein Gewitter aufzog.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,146,0,experiment-filler,NULL,Scale,judge,Choice,2,1717878646282,664e1c4bc512badc88201100,0,142,f,Der Kapitän hatte beobachtet%2C dass die Seglerin%2C die das traumhafte Zimmer ausnutzen wollte%2C den Touristen überschwänglich zugewunken hatte.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,9,0,experiment-critical,NULL,Scale,judge,Choice,4,1717878658575,664e1c4bc512badc88201100,0,5,c,Der Architekt erzählte%2C dass der Maurer%2C der genörgelt hatte%2C dass das Fundament schlecht war%2C immer besonders aufpasste%2C um Fehler zu vermeiden.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
1717879440,2268d3c9ee98a91a0362cffe86797d8d,PennController,72,0,experiment-critical,NULL,Scale,judge,Choice,6,1717878702825,664e1c4bc512badc88201100,0,68,d,Der Kommissar bemerkte%2C dass die Zeugin%2C die ausgesagt hatte%2C dass der Flüchtige auffällig war%2C dauerhaft leicht zitterte%2C obwohl es nicht kalt war.,NULL,1717879440-2268d3c9ee98a91a0362cffe86797d8d,plausib_anim4,28,Male
